polarity,review_id,sentence_id,text,op_category,op_target,op_OTE_offset,tokens
positive,TVU#6,TVU#6:3,"
     The martinis are amazing and very fairly priced.
    ",DRINKS#PRICES,martinis,"('4', '12')","['The', 'martinis', 'amazing', 'fairly', 'priced']"
positive,TVU#6,TVU#6:4,"
     THE SERVICE IS AMAZING, i've had different waiters and they were all nice, which is a rare thing in NYC.
    ",SERVICE#GENERAL,SERVICE,"('4', '11')","['THE', 'SERVICE', 'IS', 'AMAZING', 'different', 'waiters', 'nice', 'rare', 'thing', 'NYC']"
positive,TVU#6,TVU#6:4,"
     THE SERVICE IS AMAZING, i've had different waiters and they were all nice, which is a rare thing in NYC.
    ",SERVICE#GENERAL,waiters,"('43', '50')","['THE', 'SERVICE', 'IS', 'AMAZING', 'different', 'waiters', 'nice', 'rare', 'thing', 'NYC']"
positive,TVU#6,TVU#6:5,"
     The DJ is awesome, I have been there for my birthday and a bunch of other times with friends and I keep going back.
    ",AMBIENCE#GENERAL,DJ,"('4', '6')","['The', 'DJ', 'awesome', 'I', 'birthday', 'bunch', 'times', 'friends', 'I', 'keep', 'going', 'back']"
positive,TVU#6,TVU#6:5,"
     The DJ is awesome, I have been there for my birthday and a bunch of other times with friends and I keep going back.
    ",RESTAURANT#GENERAL,NULL,"('0', '0')","['The', 'DJ', 'awesome', 'I', 'birthday', 'bunch', 'times', 'friends', 'I', 'keep', 'going', 'back']"
positive,TVU#6,TVU#6:6,"
     You can get a table without a reservation if you get there early I they don't make you by bottles.
    ",SERVICE#GENERAL,NULL,"('0', '0')","['You', 'get', 'table', 'without', 'reservation', 'get', 'early', 'I', 'make', 'bottles']"
positive,TVU#6,TVU#6:7,"
     Which lets face it....at times it's a good thing.
    ",SERVICE#GENERAL,NULL,"('0', '0')","['Which', 'lets', 'face', 'times', 'good', 'thing']"
positive,TVU#6,TVU#6:8,"
     In the end you end up with a fair tab and NOTHING BUT A GREAT TIME!!!
    ",RESTAURANT#PRICES,NULL,"('0', '0')","['In', 'end', 'end', 'fair', 'tab', 'NOTHING', 'BUT', 'A', 'GREAT', 'TIME']"
positive,TVU#6,TVU#6:8,"
     In the end you end up with a fair tab and NOTHING BUT A GREAT TIME!!!
    ",RESTAURANT#GENERAL,NULL,"('0', '0')","['In', 'end', 'end', 'fair', 'tab', 'NOTHING', 'BUT', 'A', 'GREAT', 'TIME']"
positive,TVU#6,TVU#6:9,"
     Highly recommended!
    ",RESTAURANT#GENERAL,NULL,"('0', '0')","['Highly', 'recommended']"
positive,ADLT#3,ADLT#3:0,"
     One of the best, if not THE best, restaurants in Park Slope (and NY in general)
    ",RESTAURANT#GENERAL,NULL,"('0', '0')","['One', 'best', 'THE', 'best', 'restaurants', 'Park', 'Slope', 'NY', 'general']"
positive,ADLT#3,ADLT#3:1,"
     Everything on the menu is great.
    ",FOOD#QUALITY,menu,"('18', '22')","['Everything', 'menu', 'great']"
positive,ADLT#3,ADLT#3:2,"
     This establishment is the real deal.
    ",RESTAURANT#GENERAL,establishment,"('5', '18')","['This', 'establishment', 'real', 'deal']"
positive,ADLT#3,ADLT#3:3,"
     Wish NY had more of these kind of places: intimate, superb food, homey, top notch all the way around, certainly worth the wait.
    ",AMBIENCE#GENERAL,NULL,"('0', '0')","['Wish', 'NY', 'kind', 'places', 'intimate', 'superb', 'food', 'homey', 'top', 'notch', 'way', 'around', 'certainly', 'worth', 'wait']"
positive,ADLT#3,ADLT#3:3,"
     Wish NY had more of these kind of places: intimate, superb food, homey, top notch all the way around, certainly worth the wait.
    ",FOOD#QUALITY,food,"('59', '63')","['Wish', 'NY', 'kind', 'places', 'intimate', 'superb', 'food', 'homey', 'top', 'notch', 'way', 'around', 'certainly', 'worth', 'wait']"
positive,ADLT#3,ADLT#3:3,"
     Wish NY had more of these kind of places: intimate, superb food, homey, top notch all the way around, certainly worth the wait.
    ",RESTAURANT#GENERAL,NULL,"('0', '0')","['Wish', 'NY', 'kind', 'places', 'intimate', 'superb', 'food', 'homey', 'top', 'notch', 'way', 'around', 'certainly', 'worth', 'wait']"
