review_id,sentence_id,text,op_category,op_target,op_OTE_offset,tokens,POS,freq,sentiment,ngrams_2,ngrams_3,ngrams_4
509227,509227:2,"
     If celebrities make you sweat, then your in for a ride, but if your like most around these parts then you'll just yawn and wonder whats with all the hype.
    ",RESTAURANT#MISCELLANEOUS,111,"('0', '0')","['If', 'celebrities', 'make', 'sweat', 'ride', 'like', 'around', 'parts', 'yawn', 'wonder', 'whats', 'hype']","[('If', 'IN'), ('celebrities', 'NNS'), ('make', 'VBP'), ('sweat', 'JJ'), ('ride', 'NN'), ('like', 'IN'), ('around', 'IN'), ('parts', 'NNS'), ('yawn', 'CC'), ('wonder', 'NN'), ('whats', 'NNS'), ('hype', 'VBP')]","{'If': 1, 'celebrities': 1, 'make': 1, 'sweat': 1, 'ride': 1, 'like': 1, 'around': 1, 'parts': 1, 'yawn': 1, 'wonder': 1, 'whats': 1, 'hype': 1}","{'neg': 0.0, 'neu': 0.896, 'pos': 0.104, 'compound': 0.5023}","[('If', 'celebrities'), ('celebrities', 'make'), ('make', 'sweat'), ('sweat', 'ride'), ('ride', 'like'), ('like', 'around'), ('around', 'parts'), ('parts', 'yawn'), ('yawn', 'wonder'), ('wonder', 'whats'), ('whats', 'hype')]","[('If', 'celebrities', 'make'), ('celebrities', 'make', 'sweat'), ('make', 'sweat', 'ride'), ('sweat', 'ride', 'like'), ('ride', 'like', 'around'), ('like', 'around', 'parts'), ('around', 'parts', 'yawn'), ('parts', 'yawn', 'wonder'), ('yawn', 'wonder', 'whats'), ('wonder', 'whats', 'hype')]","[('If', 'celebrities', 'make', 'sweat'), ('celebrities', 'make', 'sweat', 'ride'), ('make', 'sweat', 'ride', 'like'), ('sweat', 'ride', 'like', 'around'), ('ride', 'like', 'around', 'parts'), ('like', 'around', 'parts', 'yawn'), ('around', 'parts', 'yawn', 'wonder'), ('parts', 'yawn', 'wonder', 'whats'), ('yawn', 'wonder', 'whats', 'hype')]"
509227,509227:3,"
     Rao is a good restaurant, but it's nothing special.
    ",RESTAURANT#GENERAL,136,"('0', '3')","['Rao', 'good', 'restaurant', 'nothing', 'special']","[('Rao', 'NNP'), ('good', 'JJ'), ('restaurant', 'NN'), ('nothing', 'NN'), ('special', 'JJ')]","{'Rao': 1, 'good': 1, 'restaurant': 1, 'nothing': 1, 'special': 1}","{'neg': 0.266, 'neu': 0.554, 'pos': 0.18, 'compound': -0.2351}","[('Rao', 'good'), ('good', 'restaurant'), ('restaurant', 'nothing'), ('nothing', 'special')]","[('Rao', 'good', 'restaurant'), ('good', 'restaurant', 'nothing'), ('restaurant', 'nothing', 'special')]","[('Rao', 'good', 'restaurant', 'nothing'), ('good', 'restaurant', 'nothing', 'special')]"
511290,511290:1,"
     But after last night, Spice Grill is the only place I'm eating indian cuisine.
    ",FOOD#QUALITY,428,"('63', '77')","['But', 'last', 'night', 'Spice', 'Grill', 'place', 'eating', 'indian', 'cuisine']","[('But', 'CC'), ('last', 'JJ'), ('night', 'NN'), ('Spice', 'NNP'), ('Grill', 'NNP'), ('place', 'NN'), ('eating', 'VBG'), ('indian', 'JJ'), ('cuisine', 'NN')]","{'But': 1, 'last': 1, 'night': 1, 'Spice': 1, 'Grill': 1, 'place': 1, 'eating': 1, 'indian': 1, 'cuisine': 1}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","[('But', 'last'), ('last', 'night'), ('night', 'Spice'), ('Spice', 'Grill'), ('Grill', 'place'), ('place', 'eating'), ('eating', 'indian'), ('indian', 'cuisine')]","[('But', 'last', 'night'), ('last', 'night', 'Spice'), ('night', 'Spice', 'Grill'), ('Spice', 'Grill', 'place'), ('Grill', 'place', 'eating'), ('place', 'eating', 'indian'), ('eating', 'indian', 'cuisine')]","[('But', 'last', 'night', 'Spice'), ('last', 'night', 'Spice', 'Grill'), ('night', 'Spice', 'Grill', 'place'), ('Spice', 'Grill', 'place', 'eating'), ('Grill', 'place', 'eating', 'indian'), ('place', 'eating', 'indian', 'cuisine')]"
511290,511290:2,"
     You must try the shrimp appetizers.
    ",FOOD#QUALITY,635,"('17', '34')","['You', 'must', 'try', 'shrimp', 'appetizers']","[('You', 'PRP'), ('must', 'MD'), ('try', 'VB'), ('shrimp', 'NN'), ('appetizers', 'NNS')]","{'You': 1, 'must': 1, 'try': 1, 'shrimp': 1, 'appetizers': 1}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","[('You', 'must'), ('must', 'try'), ('try', 'shrimp'), ('shrimp', 'appetizers')]","[('You', 'must', 'try'), ('must', 'try', 'shrimp'), ('try', 'shrimp', 'appetizers')]","[('You', 'must', 'try', 'shrimp'), ('must', 'try', 'shrimp', 'appetizers')]"
511290,511290:3,"
     Even my Indian friend couldn't believe how good and tasty everything was.
    ",FOOD#QUALITY,111,"('0', '0')","['Even', 'Indian', 'friend', 'believe', 'good', 'tasty', 'everything']","[('Even', 'RB'), ('Indian', 'JJ'), ('friend', 'NN'), ('believe', 'VBP'), ('good', 'JJ'), ('tasty', 'NN'), ('everything', 'NN')]","{'Even': 1, 'Indian': 1, 'friend': 1, 'believe': 1, 'good': 1, 'tasty': 1, 'everything': 1}","{'neg': 0.154, 'neu': 0.641, 'pos': 0.205, 'compound': 0.2008}","[('Even', 'Indian'), ('Indian', 'friend'), ('friend', 'believe'), ('believe', 'good'), ('good', 'tasty'), ('tasty', 'everything')]","[('Even', 'Indian', 'friend'), ('Indian', 'friend', 'believe'), ('friend', 'believe', 'good'), ('believe', 'good', 'tasty'), ('good', 'tasty', 'everything')]","[('Even', 'Indian', 'friend', 'believe'), ('Indian', 'friend', 'believe', 'good'), ('friend', 'believe', 'good', 'tasty'), ('believe', 'good', 'tasty', 'everything')]"
511290,511290:4,"
     This place has the the correct ambience and an excellent staff to make you feel like a guest and a friend at the same time.
    ",AMBIENCE#GENERAL,211,"('31', '39')","['This', 'place', 'correct', 'ambience', 'excellent', 'staff', 'make', 'feel', 'like', 'guest', 'friend', 'time']","[('This', 'DT'), ('place', 'NN'), ('correct', 'JJ'), ('ambience', 'NN'), ('excellent', 'JJ'), ('staff', 'NN'), ('make', 'VBP'), ('feel', 'NN'), ('like', 'IN'), ('guest', 'JJS'), ('friend', 'NN'), ('time', 'NN')]","{'This': 1, 'place': 1, 'correct': 1, 'ambience': 1, 'excellent': 1, 'staff': 1, 'make': 1, 'feel': 1, 'like': 1, 'guest': 1, 'friend': 1, 'time': 1}","{'neg': 0.0, 'neu': 0.68, 'pos': 0.32, 'compound': 0.8555}","[('This', 'place'), ('place', 'correct'), ('correct', 'ambience'), ('ambience', 'excellent'), ('excellent', 'staff'), ('staff', 'make'), ('make', 'feel'), ('feel', 'like'), ('like', 'guest'), ('guest', 'friend'), ('friend', 'time')]","[('This', 'place', 'correct'), ('place', 'correct', 'ambience'), ('correct', 'ambience', 'excellent'), ('ambience', 'excellent', 'staff'), ('excellent', 'staff', 'make'), ('staff', 'make', 'feel'), ('make', 'feel', 'like'), ('feel', 'like', 'guest'), ('like', 'guest', 'friend'), ('guest', 'friend', 'time')]","[('This', 'place', 'correct', 'ambience'), ('place', 'correct', 'ambience', 'excellent'), ('correct', 'ambience', 'excellent', 'staff'), ('ambience', 'excellent', 'staff', 'make'), ('excellent', 'staff', 'make', 'feel'), ('staff', 'make', 'feel', 'like'), ('make', 'feel', 'like', 'guest'), ('feel', 'like', 'guest', 'friend'), ('like', 'guest', 'friend', 'time')]"
511290,511290:4,"
     This place has the the correct ambience and an excellent staff to make you feel like a guest and a friend at the same time.
    ",SERVICE#GENERAL,660,"('57', '62')","['This', 'place', 'correct', 'ambience', 'excellent', 'staff', 'make', 'feel', 'like', 'guest', 'friend', 'time']","[('This', 'DT'), ('place', 'NN'), ('correct', 'JJ'), ('ambience', 'NN'), ('excellent', 'JJ'), ('staff', 'NN'), ('make', 'VBP'), ('feel', 'NN'), ('like', 'IN'), ('guest', 'JJS'), ('friend', 'NN'), ('time', 'NN')]","{'This': 1, 'place': 1, 'correct': 1, 'ambience': 1, 'excellent': 1, 'staff': 1, 'make': 1, 'feel': 1, 'like': 1, 'guest': 1, 'friend': 1, 'time': 1}","{'neg': 0.0, 'neu': 0.68, 'pos': 0.32, 'compound': 0.8555}","[('This', 'place'), ('place', 'correct'), ('correct', 'ambience'), ('ambience', 'excellent'), ('excellent', 'staff'), ('staff', 'make'), ('make', 'feel'), ('feel', 'like'), ('like', 'guest'), ('guest', 'friend'), ('friend', 'time')]","[('This', 'place', 'correct'), ('place', 'correct', 'ambience'), ('correct', 'ambience', 'excellent'), ('ambience', 'excellent', 'staff'), ('excellent', 'staff', 'make'), ('staff', 'make', 'feel'), ('make', 'feel', 'like'), ('feel', 'like', 'guest'), ('like', 'guest', 'friend'), ('guest', 'friend', 'time')]","[('This', 'place', 'correct', 'ambience'), ('place', 'correct', 'ambience', 'excellent'), ('correct', 'ambience', 'excellent', 'staff'), ('ambience', 'excellent', 'staff', 'make'), ('excellent', 'staff', 'make', 'feel'), ('staff', 'make', 'feel', 'like'), ('make', 'feel', 'like', 'guest'), ('feel', 'like', 'guest', 'friend'), ('like', 'guest', 'friend', 'time')]"
512294,512294:0,"
     Great food, great prices, great service.
    ",FOOD#QUALITY,378,"('6', '10')","['Great', 'food', 'great', 'prices', 'great', 'service']","[('Great', 'JJ'), ('food', 'NN'), ('great', 'JJ'), ('prices', 'NNS'), ('great', 'JJ'), ('service', 'NN')]","{'Great': 1, 'food': 1, 'great': 2, 'prices': 1, 'service': 1}","{'neg': 0.0, 'neu': 0.196, 'pos': 0.804, 'compound': 0.9231}","[('Great', 'food'), ('food', 'great'), ('great', 'prices'), ('prices', 'great'), ('great', 'service')]","[('Great', 'food', 'great'), ('food', 'great', 'prices'), ('great', 'prices', 'great'), ('prices', 'great', 'service')]","[('Great', 'food', 'great', 'prices'), ('food', 'great', 'prices', 'great'), ('great', 'prices', 'great', 'service')]"
512294,512294:0,"
     Great food, great prices, great service.
    ",RESTAURANT#PRICES,111,"('0', '0')","['Great', 'food', 'great', 'prices', 'great', 'service']","[('Great', 'JJ'), ('food', 'NN'), ('great', 'JJ'), ('prices', 'NNS'), ('great', 'JJ'), ('service', 'NN')]","{'Great': 1, 'food': 1, 'great': 2, 'prices': 1, 'service': 1}","{'neg': 0.0, 'neu': 0.196, 'pos': 0.804, 'compound': 0.9231}","[('Great', 'food'), ('food', 'great'), ('great', 'prices'), ('prices', 'great'), ('great', 'service')]","[('Great', 'food', 'great'), ('food', 'great', 'prices'), ('great', 'prices', 'great'), ('prices', 'great', 'service')]","[('Great', 'food', 'great', 'prices'), ('food', 'great', 'prices', 'great'), ('great', 'prices', 'great', 'service')]"
512294,512294:0,"
     Great food, great prices, great service.
    ",SERVICE#GENERAL,629,"('32', '39')","['Great', 'food', 'great', 'prices', 'great', 'service']","[('Great', 'JJ'), ('food', 'NN'), ('great', 'JJ'), ('prices', 'NNS'), ('great', 'JJ'), ('service', 'NN')]","{'Great': 1, 'food': 1, 'great': 2, 'prices': 1, 'service': 1}","{'neg': 0.0, 'neu': 0.196, 'pos': 0.804, 'compound': 0.9231}","[('Great', 'food'), ('food', 'great'), ('great', 'prices'), ('prices', 'great'), ('great', 'service')]","[('Great', 'food', 'great'), ('food', 'great', 'prices'), ('great', 'prices', 'great'), ('prices', 'great', 'service')]","[('Great', 'food', 'great', 'prices'), ('food', 'great', 'prices', 'great'), ('great', 'prices', 'great', 'service')]"
512294,512294:1,"
     If you are looking for a good quality, cheap eats - this is the place.
    ",FOOD#QUALITY,352,"('45', '49')","['If', 'looking', 'good', 'quality', 'cheap', 'eats', 'place']","[('If', 'IN'), ('looking', 'VBG'), ('good', 'JJ'), ('quality', 'NN'), ('cheap', 'VBP'), ('eats', 'NNS'), ('place', 'VBP')]","{'If': 1, 'looking': 1, 'good': 1, 'quality': 1, 'cheap': 1, 'eats': 1, 'place': 1}","{'neg': 0.0, 'neu': 0.805, 'pos': 0.195, 'compound': 0.4404}","[('If', 'looking'), ('looking', 'good'), ('good', 'quality'), ('quality', 'cheap'), ('cheap', 'eats'), ('eats', 'place')]","[('If', 'looking', 'good'), ('looking', 'good', 'quality'), ('good', 'quality', 'cheap'), ('quality', 'cheap', 'eats'), ('cheap', 'eats', 'place')]","[('If', 'looking', 'good', 'quality'), ('looking', 'good', 'quality', 'cheap'), ('good', 'quality', 'cheap', 'eats'), ('quality', 'cheap', 'eats', 'place')]"
512294,512294:1,"
     If you are looking for a good quality, cheap eats - this is the place.
    ",FOOD#PRICES,352,"('45', '49')","['If', 'looking', 'good', 'quality', 'cheap', 'eats', 'place']","[('If', 'IN'), ('looking', 'VBG'), ('good', 'JJ'), ('quality', 'NN'), ('cheap', 'VBP'), ('eats', 'NNS'), ('place', 'VBP')]","{'If': 1, 'looking': 1, 'good': 1, 'quality': 1, 'cheap': 1, 'eats': 1, 'place': 1}","{'neg': 0.0, 'neu': 0.805, 'pos': 0.195, 'compound': 0.4404}","[('If', 'looking'), ('looking', 'good'), ('good', 'quality'), ('quality', 'cheap'), ('cheap', 'eats'), ('eats', 'place')]","[('If', 'looking', 'good'), ('looking', 'good', 'quality'), ('good', 'quality', 'cheap'), ('quality', 'cheap', 'eats'), ('cheap', 'eats', 'place')]","[('If', 'looking', 'good', 'quality'), ('looking', 'good', 'quality', 'cheap'), ('good', 'quality', 'cheap', 'eats'), ('quality', 'cheap', 'eats', 'place')]"
512925,512925:0,"
     it's a perfect place to have a amanzing indian food.
    ",FOOD#QUALITY,429,"('40', '51')","['perfect', 'place', 'amanzing', 'indian', 'food']","[('perfect', 'JJ'), ('place', 'NN'), ('amanzing', 'VBG'), ('indian', 'JJ'), ('food', 'NN')]","{'perfect': 1, 'place': 1, 'amanzing': 1, 'indian': 1, 'food': 1}","{'neg': 0.0, 'neu': 0.654, 'pos': 0.346, 'compound': 0.5719}","[('perfect', 'place'), ('place', 'amanzing'), ('amanzing', 'indian'), ('indian', 'food')]","[('perfect', 'place', 'amanzing'), ('place', 'amanzing', 'indian'), ('amanzing', 'indian', 'food')]","[('perfect', 'place', 'amanzing', 'indian'), ('place', 'amanzing', 'indian', 'food')]"
512925,512925:1,"
     I really loved the different and inovated touch that's the cheff gives to the food.
    ",FOOD#STYLE_OPTIONS,289,"('59', '64')","['I', 'really', 'loved', 'different', 'inovated', 'touch', 'cheff', 'gives', 'food']","[('I', 'PRP'), ('really', 'RB'), ('loved', 'VBD'), ('different', 'JJ'), ('inovated', 'JJ'), ('touch', 'NN'), ('cheff', 'NN'), ('gives', 'VBZ'), ('food', 'NN')]","{'I': 1, 'really': 1, 'loved': 1, 'different': 1, 'inovated': 1, 'touch': 1, 'cheff': 1, 'gives': 1, 'food': 1}","{'neg': 0.0, 'neu': 0.756, 'pos': 0.244, 'compound': 0.6361}","[('I', 'really'), ('really', 'loved'), ('loved', 'different'), ('different', 'inovated'), ('inovated', 'touch'), ('touch', 'cheff'), ('cheff', 'gives'), ('gives', 'food')]","[('I', 'really', 'loved'), ('really', 'loved', 'different'), ('loved', 'different', 'inovated'), ('different', 'inovated', 'touch'), ('inovated', 'touch', 'cheff'), ('touch', 'cheff', 'gives'), ('cheff', 'gives', 'food')]","[('I', 'really', 'loved', 'different'), ('really', 'loved', 'different', 'inovated'), ('loved', 'different', 'inovated', 'touch'), ('different', 'inovated', 'touch', 'cheff'), ('inovated', 'touch', 'cheff', 'gives'), ('touch', 'cheff', 'gives', 'food')]"
512925,512925:2,"
     also it's great to have dinner in a very romantic and confortable place, the service it's just perfect...they're so frendly that we never want to live the place!
    ",AMBIENCE#GENERAL,547,"('66', '71')","['also', 'great', 'dinner', 'romantic', 'confortable', 'place', 'service', 'perfect', 'frendly', 'never', 'want', 'live', 'place']","[('also', 'RB'), ('great', 'JJ'), ('dinner', 'NN'), ('romantic', 'JJ'), ('confortable', 'JJ'), ('place', 'NN'), ('service', 'NN'), ('perfect', 'VBP'), ('frendly', 'RB'), ('never', 'RB'), ('want', 'VBP'), ('live', 'JJ'), ('place', 'NN')]","{'also': 1, 'great': 1, 'dinner': 1, 'romantic': 1, 'confortable': 1, 'place': 2, 'service': 1, 'perfect': 1, 'frendly': 1, 'never': 1, 'want': 1, 'live': 1}","{'neg': 0.037, 'neu': 0.736, 'pos': 0.226, 'compound': 0.7999}","[('also', 'great'), ('great', 'dinner'), ('dinner', 'romantic'), ('romantic', 'confortable'), ('confortable', 'place'), ('place', 'service'), ('service', 'perfect'), ('perfect', 'frendly'), ('frendly', 'never'), ('never', 'want'), ('want', 'live'), ('live', 'place')]","[('also', 'great', 'dinner'), ('great', 'dinner', 'romantic'), ('dinner', 'romantic', 'confortable'), ('romantic', 'confortable', 'place'), ('confortable', 'place', 'service'), ('place', 'service', 'perfect'), ('service', 'perfect', 'frendly'), ('perfect', 'frendly', 'never'), ('frendly', 'never', 'want'), ('never', 'want', 'live'), ('want', 'live', 'place')]","[('also', 'great', 'dinner', 'romantic'), ('great', 'dinner', 'romantic', 'confortable'), ('dinner', 'romantic', 'confortable', 'place'), ('romantic', 'confortable', 'place', 'service'), ('confortable', 'place', 'service', 'perfect'), ('place', 'service', 'perfect', 'frendly'), ('service', 'perfect', 'frendly', 'never'), ('perfect', 'frendly', 'never', 'want'), ('frendly', 'never', 'want', 'live'), ('never', 'want', 'live', 'place')]"
512925,512925:2,"
     also it's great to have dinner in a very romantic and confortable place, the service it's just perfect...they're so frendly that we never want to live the place!
    ",SERVICE#GENERAL,629,"('77', '84')","['also', 'great', 'dinner', 'romantic', 'confortable', 'place', 'service', 'perfect', 'frendly', 'never', 'want', 'live', 'place']","[('also', 'RB'), ('great', 'JJ'), ('dinner', 'NN'), ('romantic', 'JJ'), ('confortable', 'JJ'), ('place', 'NN'), ('service', 'NN'), ('perfect', 'VBP'), ('frendly', 'RB'), ('never', 'RB'), ('want', 'VBP'), ('live', 'JJ'), ('place', 'NN')]","{'also': 1, 'great': 1, 'dinner': 1, 'romantic': 1, 'confortable': 1, 'place': 2, 'service': 1, 'perfect': 1, 'frendly': 1, 'never': 1, 'want': 1, 'live': 1}","{'neg': 0.037, 'neu': 0.736, 'pos': 0.226, 'compound': 0.7999}","[('also', 'great'), ('great', 'dinner'), ('dinner', 'romantic'), ('romantic', 'confortable'), ('confortable', 'place'), ('place', 'service'), ('service', 'perfect'), ('perfect', 'frendly'), ('frendly', 'never'), ('never', 'want'), ('want', 'live'), ('live', 'place')]","[('also', 'great', 'dinner'), ('great', 'dinner', 'romantic'), ('dinner', 'romantic', 'confortable'), ('romantic', 'confortable', 'place'), ('confortable', 'place', 'service'), ('place', 'service', 'perfect'), ('service', 'perfect', 'frendly'), ('perfect', 'frendly', 'never'), ('frendly', 'never', 'want'), ('never', 'want', 'live'), ('want', 'live', 'place')]","[('also', 'great', 'dinner', 'romantic'), ('great', 'dinner', 'romantic', 'confortable'), ('dinner', 'romantic', 'confortable', 'place'), ('romantic', 'confortable', 'place', 'service'), ('confortable', 'place', 'service', 'perfect'), ('place', 'service', 'perfect', 'frendly'), ('service', 'perfect', 'frendly', 'never'), ('perfect', 'frendly', 'never', 'want'), ('frendly', 'never', 'want', 'live'), ('never', 'want', 'live', 'place')]"
513395,513395:1,"
     Their bagels are fine, but they are a little overcooked, and not really a 'special' bagel experience.
    ",FOOD#QUALITY,235,"('6', '12')","['Their', 'bagels', 'fine', 'little', 'overcooked', 'really', 'special', 'bagel', 'experience']","[('Their', 'PRP$'), ('bagels', 'NNS'), ('fine', 'VBP'), ('little', 'JJ'), ('overcooked', 'JJ'), ('really', 'RB'), ('special', 'JJ'), ('bagel', 'NN'), ('experience', 'NN')]","{'Their': 1, 'bagels': 1, 'fine': 1, 'little': 1, 'overcooked': 1, 'really': 1, 'special': 1, 'bagel': 1, 'experience': 1}","{'neg': 0.0, 'neu': 0.909, 'pos': 0.091, 'compound': 0.1027}","[('Their', 'bagels'), ('bagels', 'fine'), ('fine', 'little'), ('little', 'overcooked'), ('overcooked', 'really'), ('really', 'special'), ('special', 'bagel'), ('bagel', 'experience')]","[('Their', 'bagels', 'fine'), ('bagels', 'fine', 'little'), ('fine', 'little', 'overcooked'), ('little', 'overcooked', 'really'), ('overcooked', 'really', 'special'), ('really', 'special', 'bagel'), ('special', 'bagel', 'experience')]","[('Their', 'bagels', 'fine', 'little'), ('bagels', 'fine', 'little', 'overcooked'), ('fine', 'little', 'overcooked', 'really'), ('little', 'overcooked', 'really', 'special'), ('overcooked', 'really', 'special', 'bagel'), ('really', 'special', 'bagel', 'experience')]"
513521,513521:0,"
     Great bagels made the old-fashioned way.
    ",FOOD#QUALITY,235,"('6', '12')","['Great', 'bagels', 'made', 'way']","[('Great', 'NNP'), ('bagels', 'NNS'), ('made', 'VBD'), ('way', 'NN')]","{'Great': 1, 'bagels': 1, 'made': 1, 'way': 1}","{'neg': 0.0, 'neu': 0.549, 'pos': 0.451, 'compound': 0.6249}","[('Great', 'bagels'), ('bagels', 'made'), ('made', 'way')]","[('Great', 'bagels', 'made'), ('bagels', 'made', 'way')]","[('Great', 'bagels', 'made', 'way')]"
513521,513521:0,"
     Great bagels made the old-fashioned way.
    ",FOOD#STYLE_OPTIONS,235,"('6', '12')","['Great', 'bagels', 'made', 'way']","[('Great', 'NNP'), ('bagels', 'NNS'), ('made', 'VBD'), ('way', 'NN')]","{'Great': 1, 'bagels': 1, 'made': 1, 'way': 1}","{'neg': 0.0, 'neu': 0.549, 'pos': 0.451, 'compound': 0.6249}","[('Great', 'bagels'), ('bagels', 'made'), ('made', 'way')]","[('Great', 'bagels', 'made'), ('bagels', 'made', 'way')]","[('Great', 'bagels', 'made', 'way')]"
513521,513521:2,"
     Drawbacks: service is slow and they don't toast!
    ",SERVICE#GENERAL,629,"('11', '18')","['Drawbacks', 'service', 'slow', 'toast']","[('Drawbacks', 'NNP'), ('service', 'NN'), ('slow', 'VBD'), ('toast', 'NN')]","{'Drawbacks': 1, 'service': 1, 'slow': 1, 'toast': 1}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","[('Drawbacks', 'service'), ('service', 'slow'), ('slow', 'toast')]","[('Drawbacks', 'service', 'slow'), ('service', 'slow', 'toast')]","[('Drawbacks', 'service', 'slow', 'toast')]"
519425,519425:0,"
     The food was absolutely amazing!!
    ",FOOD#QUALITY,378,"('4', '8')","['The', 'food', 'absolutely', 'amazing']","[('The', 'DT'), ('food', 'NN'), ('absolutely', 'RB'), ('amazing', 'JJ')]","{'The': 1, 'food': 1, 'absolutely': 1, 'amazing': 1}","{'neg': 0.0, 'neu': 0.461, 'pos': 0.539, 'compound': 0.6885}","[('The', 'food'), ('food', 'absolutely'), ('absolutely', 'amazing')]","[('The', 'food', 'absolutely'), ('food', 'absolutely', 'amazing')]","[('The', 'food', 'absolutely', 'amazing')]"
519425,519425:1,"
     The baked clams octopus we shared as appetizers were the best we've ever had!!
    ",FOOD#QUALITY,236,"('4', '23')","['The', 'baked', 'clams', 'octopus', 'shared', 'appetizers', 'best', 'ever']","[('The', 'DT'), ('baked', 'JJ'), ('clams', 'NNS'), ('octopus', 'VBP'), ('shared', 'VBN'), ('appetizers', 'NNS'), ('best', 'RB'), ('ever', 'RB')]","{'The': 1, 'baked': 1, 'clams': 1, 'octopus': 1, 'shared': 1, 'appetizers': 1, 'best': 1, 'ever': 1}","{'neg': 0.0, 'neu': 0.626, 'pos': 0.374, 'compound': 0.8011}","[('The', 'baked'), ('baked', 'clams'), ('clams', 'octopus'), ('octopus', 'shared'), ('shared', 'appetizers'), ('appetizers', 'best'), ('best', 'ever')]","[('The', 'baked', 'clams'), ('baked', 'clams', 'octopus'), ('clams', 'octopus', 'shared'), ('octopus', 'shared', 'appetizers'), ('shared', 'appetizers', 'best'), ('appetizers', 'best', 'ever')]","[('The', 'baked', 'clams', 'octopus'), ('baked', 'clams', 'octopus', 'shared'), ('clams', 'octopus', 'shared', 'appetizers'), ('octopus', 'shared', 'appetizers', 'best'), ('shared', 'appetizers', 'best', 'ever')]"
519425,519425:2,"
     The lamb was tender so full of flavor, the dessert was divine!!
    ",FOOD#QUALITY,447,"('4', '8')","['The', 'lamb', 'tender', 'full', 'flavor', 'dessert', 'divine']","[('The', 'DT'), ('lamb', 'NN'), ('tender', 'NN'), ('full', 'JJ'), ('flavor', 'NN'), ('dessert', 'NN'), ('divine', 'NN')]","{'The': 1, 'lamb': 1, 'tender': 1, 'full': 1, 'flavor': 1, 'dessert': 1, 'divine': 1}","{'neg': 0.0, 'neu': 0.724, 'pos': 0.276, 'compound': 0.6351}","[('The', 'lamb'), ('lamb', 'tender'), ('tender', 'full'), ('full', 'flavor'), ('flavor', 'dessert'), ('dessert', 'divine')]","[('The', 'lamb', 'tender'), ('lamb', 'tender', 'full'), ('tender', 'full', 'flavor'), ('full', 'flavor', 'dessert'), ('flavor', 'dessert', 'divine')]","[('The', 'lamb', 'tender', 'full'), ('lamb', 'tender', 'full', 'flavor'), ('tender', 'full', 'flavor', 'dessert'), ('full', 'flavor', 'dessert', 'divine')]"
519425,519425:2,"
     The lamb was tender so full of flavor, the dessert was divine!!
    ",FOOD#QUALITY,327,"('43', '50')","['The', 'lamb', 'tender', 'full', 'flavor', 'dessert', 'divine']","[('The', 'DT'), ('lamb', 'NN'), ('tender', 'NN'), ('full', 'JJ'), ('flavor', 'NN'), ('dessert', 'NN'), ('divine', 'NN')]","{'The': 1, 'lamb': 1, 'tender': 1, 'full': 1, 'flavor': 1, 'dessert': 1, 'divine': 1}","{'neg': 0.0, 'neu': 0.724, 'pos': 0.276, 'compound': 0.6351}","[('The', 'lamb'), ('lamb', 'tender'), ('tender', 'full'), ('full', 'flavor'), ('flavor', 'dessert'), ('dessert', 'divine')]","[('The', 'lamb', 'tender'), ('lamb', 'tender', 'full'), ('tender', 'full', 'flavor'), ('full', 'flavor', 'dessert'), ('flavor', 'dessert', 'divine')]","[('The', 'lamb', 'tender', 'full'), ('lamb', 'tender', 'full', 'flavor'), ('tender', 'full', 'flavor', 'dessert'), ('full', 'flavor', 'dessert', 'divine')]"
519425,519425:3,"
     The waiter was attentive.
    ",SERVICE#GENERAL,704,"('4', '10')","['The', 'waiter', 'attentive']","[('The', 'DT'), ('waiter', 'NN'), ('attentive', 'NN')]","{'The': 1, 'waiter': 1, 'attentive': 1}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","[('The', 'waiter'), ('waiter', 'attentive')]","[('The', 'waiter', 'attentive')]",[]
519425,519425:4,"
     The place itself is beautiful the bar scene seems to be happening.
    ",AMBIENCE#GENERAL,547,"('4', '9')","['The', 'place', 'beautiful', 'bar', 'scene', 'seems', 'happening']","[('The', 'DT'), ('place', 'NN'), ('beautiful', 'JJ'), ('bar', 'NN'), ('scene', 'NN'), ('seems', 'VBZ'), ('happening', 'VBG')]","{'The': 1, 'place': 1, 'beautiful': 1, 'bar': 1, 'scene': 1, 'seems': 1, 'happening': 1}","{'neg': 0.0, 'neu': 0.738, 'pos': 0.262, 'compound': 0.5994}","[('The', 'place'), ('place', 'beautiful'), ('beautiful', 'bar'), ('bar', 'scene'), ('scene', 'seems'), ('seems', 'happening')]","[('The', 'place', 'beautiful'), ('place', 'beautiful', 'bar'), ('beautiful', 'bar', 'scene'), ('bar', 'scene', 'seems'), ('scene', 'seems', 'happening')]","[('The', 'place', 'beautiful', 'bar'), ('place', 'beautiful', 'bar', 'scene'), ('beautiful', 'bar', 'scene', 'seems'), ('bar', 'scene', 'seems', 'happening')]"
